addr,bank,kind,canonical_addr,canonical_bank,covering_addr,covering_bank,evidence_count,source_flags_hex,source_flags
DFD0,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
DFD1,7,standalone,DFD1,7,DFD1,7,1,0x02,ptr_scan
F79C,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F79D,7,standalone,F79D,7,F79D,7,1,0x02,ptr_scan
F797,7,secondary,F772,7,F772,7,1,0x02,ptr_scan
F798,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F7AE,7,standalone,F7AE,7,F7AE,7,1,0x02,ptr_scan
F7A7,7,standalone,F7A7,7,F7A7,7,1,0x02,ptr_scan
F705,7,standalone,F705,7,F705,7,1,0x02,ptr_scan
F706,7,secondary,F6C9,7,F6C9,7,1,0x02,ptr_scan
F9F7,7,secondary,F9F2,7,F9F2,7,1,0x02,ptr_scan
F9F8,7,secondary,F9F2,7,F9F2,7,1,0x02,ptr_scan
F9F9,7,standalone,F9F9,7,F9F9,7,1,0x02,ptr_scan
F9FA,7,secondary,F9F2,7,F9F2,7,1,0x02,ptr_scan
D095,7,standalone,D095,7,D095,7,1,0x02,ptr_scan
E095,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
E096,7,standalone,E096,7,E096,7,1,0x02,ptr_scan
F087,7,standalone,F087,7,F087,7,1,0x02,ptr_scan
F0C9,7,standalone,F0C9,7,F0C9,7,1,0x02,ptr_scan
F0CA,7,standalone,F0CA,7,F0CA,7,1,0x02,ptr_scan
E909,7,standalone,E909,7,E909,7,1,0x02,ptr_scan
F0E9,7,standalone,F0E9,7,F0E9,7,1,0x02,ptr_scan
F0EA,7,standalone,F0EA,7,F0EA,7,1,0x02,ptr_scan
C9F0,7,secondary,C9EB,7,C9EB,7,1,0x02,ptr_scan
C9F1,7,standalone,C9F1,7,C9F1,7,1,0x02,ptr_scan
E902,7,standalone,E902,7,E902,7,1,0x02,ptr_scan
E903,7,standalone,E903,7,E903,7,1,0x02,ptr_scan
F829,7,standalone,F829,7,F829,7,1,0x02,ptr_scan
F82A,7,standalone,F82A,7,F82A,7,1,0x02,ptr_scan
F869,7,standalone,F869,7,F869,7,1,0x02,ptr_scan
F86A,7,standalone,F86A,7,F86A,7,1,0x02,ptr_scan
F86E,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F86F,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F873,7,standalone,F873,7,F873,7,11,0x03,control|ptr_scan
EC14,7,standalone,EC14,7,EC14,7,1,0x02,ptr_scan
EC15,7,standalone,EC15,7,EC15,7,1,0x02,ptr_scan
C2B1,7,standalone,C2B1,7,C2B1,7,1,0x02,ptr_scan
D3C2,7,standalone,D3C2,7,D3C2,7,1,0x02,ptr_scan
D3C3,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F82B,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F8AC,7,secondary,F873,7,F873,7,1,0x02,ptr_scan
F8AD,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
C806,7,standalone,C806,7,C806,7,1,0x02,ptr_scan
C040,7,standalone,C040,7,C040,7,1,0x02,ptr_scan
C041,7,standalone,C041,7,C041,7,1,0x02,ptr_scan
F8BD,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F8BE,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F8BF,7,standalone,F8BF,7,F8BF,7,1,0x02,ptr_scan
F8C0,7,standalone,F8C0,7,F8C0,7,1,0x02,ptr_scan
CEBD,7,standalone,CEBD,7,CEBD,7,1,0x02,ptr_scan
F8CE,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F8CF,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F906,7,standalone,F906,7,F906,7,1,0x02,ptr_scan
F902,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FCA9,7,standalone,FCA9,7,FCA9,7,1,0x02,ptr_scan
FCAA,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
E060,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
E0FF,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
F99D,7,secondary,F947,7,F947,7,1,0x02,ptr_scan
F99E,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F9F2,7,standalone,F9F2,7,F72F,7,68,0x23,control|ptr_scan|xbank
F9F3,7,standalone,F9F3,7,F9F3,7,1,0x02,ptr_scan
C528,7,standalone,C528,7,C528,7,1,0x02,ptr_scan
F029,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
EF26,7,standalone,EF26,7,EF26,7,20,0x27,control|ptr_scan|table_run|xbank
EF27,7,secondary,EF26,7,EF26,7,1,0x02,ptr_scan
FAC8,7,standalone,FAC8,7,F72F,7,66,0x27,control|ptr_scan|table_run|xbank
FAC9,7,standalone,FAC9,7,FAC9,7,1,0x02,ptr_scan
FE60,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FE61,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
E099,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
C986,7,standalone,C986,7,C986,7,1,0x02,ptr_scan
C987,7,standalone,C987,7,C987,7,1,0x02,ptr_scan
C19D,7,standalone,C19D,7,C19D,7,1,0x02,ptr_scan
F110,7,standalone,F110,7,F110,7,1,0x02,ptr_scan
F111,7,standalone,F111,7,F111,7,1,0x02,ptr_scan
FB4B,7,standalone,FB4B,7,FB4B,7,1,0x02,ptr_scan
FB65,7,standalone,FB65,7,FB65,7,1,0x02,ptr_scan
FB66,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FB49,7,secondary,F72F,7,F72F,7,3,0x02,ptr_scan
FB6E,7,standalone,FB6E,7,FB6E,7,1,0x02,ptr_scan
FB76,7,standalone,FB76,7,FB76,7,1,0x02,ptr_scan
FB77,7,standalone,FB77,7,FB77,7,1,0x02,ptr_scan
D6FB,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D6FC,7,standalone,D6FC,7,D6FC,7,1,0x02,ptr_scan
FBD6,7,standalone,FBD6,7,FBD6,7,2,0x02,ptr_scan
FB85,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FB86,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FB91,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FB92,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
E0FB,7,standalone,E0FB,7,E0FB,7,1,0x02,ptr_scan
E0FC,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
FBE0,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FBE1,7,standalone,FBE1,7,FBE1,7,1,0x02,ptr_scan
E7FB,7,standalone,E7FB,7,E7FB,7,1,0x02,ptr_scan
E7FC,7,standalone,E7FC,7,E7FC,7,1,0x02,ptr_scan
FBE7,7,standalone,FBE7,7,FBE7,7,1,0x02,ptr_scan
FBE8,7,standalone,FBE8,7,FBE8,7,1,0x02,ptr_scan
FBA3,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FBA4,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F0FC,7,standalone,F0FC,7,F0FC,7,1,0x02,ptr_scan
FBB3,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FBB4,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FC41,7,secondary,FC1D,7,FC1D,7,1,0x02,ptr_scan
FC42,7,standalone,FC42,7,FC42,7,1,0x02,ptr_scan
FC51,7,standalone,FC51,7,FC51,7,1,0x02,ptr_scan
FC52,7,standalone,FC52,7,FC52,7,1,0x02,ptr_scan
FBCA,7,standalone,FBCA,7,FBCA,7,2,0x02,ptr_scan
FBCB,7,standalone,FBCB,7,FBCB,7,1,0x02,ptr_scan
FC58,7,standalone,FC58,7,FC58,7,1,0x02,ptr_scan
FC59,7,standalone,FC59,7,FC59,7,1,0x02,ptr_scan
FC65,7,standalone,FC65,7,FC65,7,1,0x02,ptr_scan
FC66,7,standalone,FC66,7,FC66,7,1,0x02,ptr_scan
FC73,7,standalone,FC73,7,FC73,7,1,0x02,ptr_scan
FC74,7,secondary,FC1D,7,FC1D,7,1,0x02,ptr_scan
FBBA,7,standalone,FBBA,7,FBBA,7,1,0x02,ptr_scan
FC30,7,secondary,FC1D,7,FC1D,7,1,0x02,ptr_scan
FC31,7,standalone,FC31,7,FC31,7,1,0x02,ptr_scan
FC39,7,secondary,FC1D,7,FC1D,7,1,0x02,ptr_scan
FC3A,7,standalone,FC3A,7,FC3A,7,1,0x02,ptr_scan
FC25,7,secondary,FC1D,7,FC1D,7,1,0x02,ptr_scan
FC26,7,standalone,FC26,7,FC26,7,1,0x02,ptr_scan
FC0A,7,standalone,FC0A,7,FC0A,7,17,0x22,ptr_scan|xbank
FC0B,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FC16,7,standalone,FC16,7,FC16,7,1,0x02,ptr_scan
FC17,7,standalone,FC17,7,FC17,7,1,0x02,ptr_scan
FC7E,7,standalone,FC7E,7,FC7E,7,1,0x02,ptr_scan
FC7F,7,standalone,FC7F,7,FC7F,7,1,0x02,ptr_scan
F205,7,standalone,F205,7,F205,7,1,0x02,ptr_scan
EEF6,7,standalone,EEF6,7,EEF6,7,1,0x02,ptr_scan
EEF7,7,standalone,EEF7,7,EEF7,7,1,0x02,ptr_scan
DCEE,7,standalone,DCEE,7,DCEE,7,1,0x02,ptr_scan
DCEF,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F0DD,7,standalone,F0DD,7,F0DD,7,1,0x02,ptr_scan
D4E3,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F0D4,7,secondary,F0CF,7,F0CF,7,1,0x02,ptr_scan
F0D5,7,standalone,F0D5,7,F0D5,7,1,0x02,ptr_scan
DAF0,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F200,7,standalone,F200,7,F200,7,1,0x02,ptr_scan
F201,7,standalone,F201,7,F201,7,1,0x02,ptr_scan
E2F2,7,standalone,E2F2,7,E2F2,7,1,0x02,ptr_scan
E2F3,7,standalone,E2F3,7,E2F3,7,1,0x02,ptr_scan
C0E3,7,standalone,C0E3,7,C0E3,7,1,0x02,ptr_scan
C0C0,7,standalone,C0C0,7,C0C0,7,1,0x02,ptr_scan
C0C1,7,standalone,C0C1,7,C0C1,7,1,0x02,ptr_scan
F4C0,7,standalone,F4C0,7,F4C0,7,1,0x02,ptr_scan
F4C1,7,secondary,F459,7,F459,7,1,0x02,ptr_scan
E4F4,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
E4F5,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
ECE4,7,secondary,ECE2,7,ECE2,7,1,0x02,ptr_scan
ECE5,7,standalone,ECE5,7,ECE5,7,1,0x02,ptr_scan
E0EC,7,standalone,E0EC,7,E0EC,7,1,0x02,ptr_scan
E0ED,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
D4E0,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D4E1,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
EAD4,7,secondary,EAC3,7,EAC3,7,1,0x02,ptr_scan
EAD5,7,standalone,EAD5,7,EAD5,7,1,0x02,ptr_scan
DCEA,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCEB,7,standalone,DCEB,7,DCEB,7,1,0x02,ptr_scan
DCF1,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D8DD,7,standalone,D8DD,7,D8DD,7,1,0x02,ptr_scan
D8D8,7,standalone,D8D8,7,D8D8,7,1,0x02,ptr_scan
D8D9,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D4D8,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F20D,7,standalone,F20D,7,F20D,7,1,0x02,ptr_scan
F20E,7,standalone,F20E,7,F20E,7,1,0x02,ptr_scan
F4F2,7,standalone,F4F2,7,F4F2,7,1,0x02,ptr_scan
D4F5,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DED4,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
DEDE,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
DEDF,7,standalone,DEDF,7,DEDF,7,1,0x02,ptr_scan
E008,7,standalone,E008,7,E008,7,1,0x02,ptr_scan
E009,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
DCDA,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCDB,7,standalone,DCDB,7,DCDB,7,1,0x02,ptr_scan
F2DD,7,standalone,F2DD,7,F2DD,7,1,0x02,ptr_scan
E4F2,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
E0E4,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
E0E5,7,secondary,D0F5,7,D0F5,7,2,0x02,ptr_scan
ECE0,7,standalone,ECE0,7,ECE0,7,1,0x02,ptr_scan
ECE1,7,secondary,EC91,7,EC91,7,1,0x02,ptr_scan
DCEC,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCED,7,standalone,DCED,7,DCED,7,1,0x02,ptr_scan
EE08,7,standalone,EE08,7,EE08,7,1,0x02,ptr_scan
EE09,7,secondary,EE00,7,EE00,7,1,0x02,ptr_scan
F0EE,7,standalone,F0EE,7,F0EE,7,1,0x02,ptr_scan
F0EF,7,standalone,F0EF,7,F0EF,7,1,0x02,ptr_scan
C0F0,7,standalone,C0F0,7,C0F0,7,1,0x02,ptr_scan
D4F1,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
EAEB,7,standalone,EAEB,7,EAEB,7,1,0x02,ptr_scan
EED4,7,secondary,EEB4,7,EEB4,7,1,0x02,ptr_scan
EED5,7,standalone,EED5,7,EED5,7,1,0x02,ptr_scan
E2EE,7,standalone,E2EE,7,E2EE,7,1,0x02,ptr_scan
E2EF,7,standalone,E2EF,7,E2EF,7,1,0x02,ptr_scan
E4E2,7,secondary,E4D8,7,E4D8,7,1,0x02,ptr_scan
D8E4,7,standalone,D8E4,7,D8E4,7,1,0x02,ptr_scan
D8E5,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
EA08,7,standalone,EA08,7,EA08,7,1,0x02,ptr_scan
EA09,7,standalone,EA09,7,EA09,7,1,0x02,ptr_scan
F6EA,7,standalone,F6EA,7,F6EA,7,1,0x02,ptr_scan
F6EB,7,standalone,F6EB,7,F6EB,7,1,0x02,ptr_scan
F2F7,7,standalone,F2F7,7,F2F7,7,1,0x02,ptr_scan
D800,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D801,7,standalone,D801,7,D801,7,1,0x02,ptr_scan
C0D8,7,standalone,C0D8,7,C0D8,7,1,0x02,ptr_scan
C0D9,7,standalone,C0D9,7,C0D9,7,1,0x02,ptr_scan
EEEA,7,secondary,EEB4,7,EEB4,7,1,0x02,ptr_scan
EEEB,7,standalone,EEEB,7,EEEB,7,1,0x02,ptr_scan
F2C0,7,standalone,F2C0,7,F2C0,7,1,0x02,ptr_scan
F2C1,7,standalone,F2C1,7,F2C1,7,1,0x02,ptr_scan
DCF2,7,standalone,DCF2,7,DCF2,7,1,0x02,ptr_scan
DCF3,7,standalone,DCF3,7,DCF3,7,1,0x02,ptr_scan
DA08,7,standalone,DA08,7,DA08,7,1,0x02,ptr_scan
DA09,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D4DA,7,standalone,D4DA,7,D4DA,7,1,0x02,ptr_scan
D4DB,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F4D4,7,standalone,F4D4,7,F4D4,7,1,0x02,ptr_scan
F4D5,7,standalone,F4D5,7,F4D5,7,1,0x02,ptr_scan
F2D4,7,standalone,F2D4,7,F2D4,7,1,0x02,ptr_scan
F2D5,7,standalone,F2D5,7,F2D5,7,1,0x02,ptr_scan
FFF2,7,standalone,FFF2,7,FFF2,7,1,0x02,ptr_scan
FFF3,7,standalone,FFF3,7,FFF3,7,1,0x02,ptr_scan
F208,7,standalone,F208,7,F208,7,1,0x02,ptr_scan
F209,7,standalone,F209,7,F209,7,1,0x02,ptr_scan
EEF2,7,standalone,EEF2,7,EEF2,7,1,0x02,ptr_scan
D4E4,7,standalone,D4E4,7,D4E4,7,1,0x02,ptr_scan
D4E5,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E8D4,7,standalone,E8D4,7,E8D4,7,1,0x02,ptr_scan
E8D5,7,standalone,E8D5,7,E8D5,7,1,0x02,ptr_scan
E2F5,7,standalone,E2F5,7,E2F5,7,1,0x02,ptr_scan
ECD5,7,secondary,EC91,7,EC91,7,1,0x02,ptr_scan
E6EC,7,standalone,E6EC,7,E6EC,7,1,0x02,ptr_scan
F2E7,7,standalone,F2E7,7,F2E7,7,1,0x02,ptr_scan
D6DC,7,standalone,D6DC,7,D6DC,7,1,0x02,ptr_scan
D6DD,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E0F6,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
E0F7,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
DCF4,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCF5,7,standalone,DCF5,7,DCF5,7,1,0x02,ptr_scan
D4DC,7,standalone,D4DC,7,D4DC,7,1,0x02,ptr_scan
D4DD,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
FCB0,7,standalone,FCB0,7,FCB0,7,1,0x02,ptr_scan
FCB1,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
D4FC,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D4FD,7,standalone,D4FD,7,D4FD,7,1,0x02,ptr_scan
E0D4,7,standalone,E0D4,7,E0D4,7,1,0x02,ptr_scan
E0D5,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
FAD4,7,standalone,FAD4,7,FAD4,7,1,0x02,ptr_scan
FAD5,7,secondary,FAC8,7,FAC8,7,1,0x02,ptr_scan
D4FA,7,standalone,D4FA,7,D4FA,7,1,0x02,ptr_scan
D4FB,7,standalone,D4FB,7,D4FB,7,1,0x02,ptr_scan
E4EC,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
E4ED,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
E6E4,7,standalone,E6E4,7,E6E4,7,1,0x02,ptr_scan
E6E5,7,standalone,E6E5,7,E6E5,7,1,0x02,ptr_scan
C0E7,7,standalone,C0E7,7,C0E7,7,1,0x02,ptr_scan
EEC1,7,secondary,EEB4,7,EEB4,7,1,0x02,ptr_scan
ECC0,7,standalone,ECC0,7,ECC0,7,1,0x02,ptr_scan
ECC1,7,secondary,EC91,7,EC91,7,1,0x02,ptr_scan
FFEC,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
D6C1,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
FCF7,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
E6F6,7,standalone,E6F6,7,E6F6,7,1,0x02,ptr_scan
E6F7,7,standalone,E6F7,7,E6F7,7,1,0x02,ptr_scan
E4E7,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
F2B0,7,standalone,F2B0,7,F2B0,7,1,0x02,ptr_scan
F2B1,7,standalone,F2B1,7,F2B1,7,1,0x02,ptr_scan
DAC0,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DAC1,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCBE,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCBF,7,standalone,DCBF,7,DCBF,7,1,0x02,ptr_scan
ECDD,7,secondary,EC91,7,EC91,7,1,0x02,ptr_scan
D8EC,7,standalone,D8EC,7,D8EC,7,1,0x02,ptr_scan
D8ED,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E2D9,7,standalone,E2D9,7,E2D9,7,1,0x02,ptr_scan
D8B6,7,standalone,D8B6,7,D8B6,7,1,0x02,ptr_scan
D8B7,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E610,7,secondary,E603,7,E603,7,1,0x02,ptr_scan
E611,7,standalone,E611,7,E611,7,1,0x02,ptr_scan
D4E6,7,standalone,D4E6,7,D4E6,7,1,0x02,ptr_scan
D4E7,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F6BE,7,secondary,F661,7,F661,7,1,0x02,ptr_scan
F6BF,7,secondary,F661,7,F661,7,1,0x02,ptr_scan
C0F4,7,standalone,C0F4,7,C0F4,7,1,0x02,ptr_scan
E4EA,7,standalone,E4EA,7,E4EA,7,1,0x02,ptr_scan
E4EB,7,secondary,E4E3,7,E4E3,7,1,0x02,ptr_scan
F4E4,7,standalone,F4E4,7,F4E4,7,1,0x02,ptr_scan
F4E5,7,standalone,F4E5,7,F4E5,7,1,0x02,ptr_scan
DEB0,7,standalone,DEB0,7,DEB0,7,1,0x02,ptr_scan
DEB1,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
F6DE,7,standalone,F6DE,7,F6DE,7,1,0x02,ptr_scan
F6DF,7,secondary,F6C9,7,F6C9,7,1,0x02,ptr_scan
F6E6,7,secondary,F6C9,7,F6C9,7,1,0x02,ptr_scan
F6E7,7,standalone,F6E7,7,F6E7,7,1,0x02,ptr_scan
DAF6,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DAF7,7,standalone,DAF7,7,DAF7,7,1,0x02,ptr_scan
D810,7,standalone,D810,7,D810,7,1,0x02,ptr_scan
D811,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F2E4,7,standalone,F2E4,7,F2E4,7,1,0x02,ptr_scan
F2E5,7,standalone,F2E5,7,F2E5,7,1,0x02,ptr_scan
D4F2,7,standalone,D4F2,7,D4F2,7,1,0x02,ptr_scan
D4F3,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E210,7,standalone,E210,7,E210,7,1,0x02,ptr_scan
E211,7,secondary,E1B9,7,E1B9,7,1,0x02,ptr_scan
F0E4,7,standalone,F0E4,7,F0E4,7,1,0x02,ptr_scan
F0E5,7,standalone,F0E5,7,F0E5,7,1,0x02,ptr_scan
E6D5,7,standalone,E6D5,7,E6D5,7,1,0x02,ptr_scan
FCD4,7,standalone,FCD4,7,FCD4,7,1,0x02,ptr_scan
FCD5,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
D4EC,7,standalone,D4EC,7,D4EC,7,1,0x02,ptr_scan
D4ED,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E4D4,7,secondary,E4B5,7,E4B5,7,1,0x02,ptr_scan
E4D5,7,secondary,E4B5,7,E4B5,7,1,0x02,ptr_scan
F6E0,7,standalone,F6E0,7,F6E0,7,1,0x02,ptr_scan
F6E1,7,secondary,F6C9,7,F6C9,7,1,0x02,ptr_scan
D6D4,7,standalone,D6D4,7,D6D4,7,1,0x02,ptr_scan
D6D5,7,standalone,D6D5,7,D6D5,7,1,0x02,ptr_scan
D4D6,7,standalone,D4D6,7,D4D6,7,1,0x02,ptr_scan
D4D7,7,standalone,D4D7,7,D4D7,7,1,0x02,ptr_scan
EEEC,7,secondary,EEB4,7,EEB4,7,1,0x02,ptr_scan
D4EE,7,standalone,D4EE,7,D4EE,7,1,0x02,ptr_scan
D4EF,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F2F4,7,standalone,F2F4,7,F2F4,7,1,0x02,ptr_scan
F2F5,7,standalone,F2F5,7,F2F5,7,1,0x02,ptr_scan
E6B6,7,standalone,E6B6,7,E6B6,7,1,0x02,ptr_scan
E6B7,7,standalone,E6B7,7,E6B7,7,1,0x02,ptr_scan
ECF6,7,secondary,ECE2,7,ECE2,7,1,0x02,ptr_scan
ECF7,7,standalone,ECF7,7,ECF7,7,35,0x27,control|ptr_scan|table_run|xbank
E010,7,secondary,D0F5,7,D0F5,7,1,0x02,ptr_scan
E011,7,standalone,E011,7,E011,7,1,0x02,ptr_scan
E2DA,7,standalone,E2DA,7,E2DA,7,1,0x02,ptr_scan
E2DB,7,standalone,E2DB,7,E2DB,7,1,0x02,ptr_scan
DAED,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F2B6,7,standalone,F2B6,7,F2B6,7,1,0x02,ptr_scan
F2B7,7,standalone,F2B7,7,F2B7,7,1,0x02,ptr_scan
F40C,7,standalone,F40C,7,F40C,7,1,0x02,ptr_scan
DCE2,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D600,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D601,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DCD6,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F4EC,7,standalone,F4EC,7,F4EC,7,1,0x02,ptr_scan
F4ED,7,standalone,F4ED,7,F4ED,7,1,0x02,ptr_scan
F6EC,7,secondary,F6C9,7,F6C9,7,1,0x02,ptr_scan
F6ED,7,standalone,F6ED,7,F6ED,7,1,0x02,ptr_scan
DCF6,7,standalone,DCF6,7,DCF6,7,1,0x02,ptr_scan
DCF7,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DADC,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
DADD,7,standalone,DADD,7,DADD,7,1,0x02,ptr_scan
D26A,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
CF28,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
CF29,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
E4D0,7,standalone,E4D0,7,E4D0,7,1,0x02,ptr_scan
D9E5,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D604,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
D605,7,standalone,D605,7,D605,7,1,0x02,ptr_scan
DC81,7,secondary,CD7D,7,CD7D,7,1,0x02,ptr_scan
F791,7,secondary,F772,7,F772,7,1,0x02,ptr_scan
F748,7,standalone,F748,7,F72F,7,8,0x03,control|ptr_scan
FBC1,7,secondary,F72F,7,F72F,7,13,0x02,ptr_scan
FBD9,7,standalone,FBD9,7,FBD9,7,34,0x22,ptr_scan|xbank
F4E0,7,standalone,F4E0,7,F4E0,7,28,0x02,ptr_scan
F6D8,7,secondary,F6C9,7,F6C9,7,23,0x02,ptr_scan
FBDE,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F402,7,standalone,F402,7,F402,7,1,0x02,ptr_scan
FA75,7,secondary,F72F,7,F72F,7,2,0x02,ptr_scan
F5BD,7,standalone,F5BD,7,F5BD,7,11,0x03,control|ptr_scan
8D68,0,standalone,8D68,0,8D68,0,9,0x20,xbank
8D68,1,standalone,8D68,1,8D68,1,9,0x20,xbank
8D68,2,standalone,8D68,2,8D68,2,9,0x20,xbank
8D68,3,standalone,8D68,3,8D68,3,9,0x20,xbank
8D68,4,standalone,8D68,4,8D68,4,9,0x20,xbank
8D68,5,secondary,8594,5,8594,5,9,0x20,xbank
8D68,6,standalone,8D68,6,8D68,6,9,0x20,xbank
FB06,7,standalone,FB06,7,FB06,7,1,0x02,ptr_scan
86BA,0,standalone,86BA,0,86BA,0,1,0x20,xbank
86BA,1,standalone,86BA,1,86BA,1,1,0x20,xbank
86BA,2,standalone,86BA,2,86BA,2,1,0x20,xbank
86BA,3,standalone,86BA,3,86BA,3,1,0x20,xbank
86BA,4,standalone,86BA,4,86BA,4,1,0x20,xbank
86BA,5,standalone,86BA,5,86BA,5,1,0x20,xbank
